restaurant,sentiment,cost,review
steak,positive,expensive,wow hidden gem friend told met lunch bammm great lots unique good sides huge portions wish pic board sure kinda good sweet sweet crisp fountain drinks canned drinks canned beer definitely something different great joint
steak,positive,expensive,great taste quality portion sizes recipes best far
steak,positive,expensive,good probably best pickles city good size nice busy sunday noon
steak,positive,expensive,want like underwhelmed every latest patty wasnt seasoned bun soggy tried italian waffle soft italian seasoning didnt flavor sure whats like plus bit pricey overall quality
steak,positive,expensive,stantons favorite thats saying something classic touch new big juicy great toppings inside touch dinnerish plenty space clean elbow elbow onion rings great french good downside 1145 line
steak,positive,expensive,best city strong competition today holy cow lots normally chili cheeseburger love habenero based mustard oh sure onion rings good
steak,positive,expensive,best near downtown serve halal request
steak,positive,expensive,parking sucks works delicious monster burgeryou need walk anyway
steak,positive,expensive,nice customer service good quality italian nice crispy tasty tried recommendations yelp
steak,positive,expensive,amazing reviews ask speaks cause good stantons bookmarked longest never crave bf wanted something quick already area pick ice cream thats another review decided stop devoured wasnt even hungry bf says must like cause never seen whole true story nothing fancy plain ol classic bacon cheeseburger best classic cheeseburgers ever buns amazing bottom bun actually stayed crispy never soggy actually pick like win ingredients taste quality everything else didnt hide overpower veggies fresh onions tomatoes lettuce crisp bite perfect ratio veggies bun didnt much bread enough filling constant issue places delicious sweet crispy fantastic wish knew italian actually parmesan truffle cause wouldve gotten thing didnt like waffle weird coating made taste weird probably seasoningbatter ended making taste bit greasy interior looks feels like diner upgraded diner cause clean felt modern youre looking good frills youve looking life want frills gourmet noticed asian trinkets ordering told bf thought asian owned business didnt believe look read history stantons right store used familyrun grocery store owner butcher decided make patties family used live 2nd story kids helped family business business passed son art passed wife theresa fong passed away 2 years ago amazing history local familyrun business since 1961 makes much better
steak,positive,expensive,fresh best paying 1500 best area freshly ground fresh lettuce tomato etc reasonably priced love paid less 800 12 pound quaint lot history good fresh park chop portobello 4 stars cause parking limited stop going
steak,positive,expensive,good variety different combinations youre craving hearty comfort definitely health make sure youve cholesterol labs done eating arent shy oil overall doesnt disappoint picture shown ms piggie patty hash brown melted chunk sliced bacon overpowers patty taste
steak,positive,expensive,everyone going store lunch reluctant first thought neighborhood store lunchthis 1996 since way stantons know love favorite places great extensive store miss seafood platter baked potatoes could thanks mrs theresa rip mr art
steak,positive,expensive,best halal opinion since uh days still favorite pictured classic cheeseburger chipotle sweet curly average oh lawd delicious juicy bun sooo soft 1010
steak,positive,expensive,eaten handful times never disappoints cost cheap youd typical fast joint price absolutely worth leave satisfied actually bought tshirt like vibe
steak,positive,expensive,probably best far 2 types blu moon chipotle omg perfect huge different flavor profile paired curly cooked tasty cajun tho best ever soft middle crisp outside perfection taking whole fam want forget fuddruckers forever
